RGI_ID,Year,Specific_MB
RGI60-13.41135,1910,189.7110620975494
RGI60-13.41135,1911,-6.474424388598713
RGI60-13.41135,1912,-20.768647679308753
RGI60-13.41135,1913,266.7388667801073
RGI60-13.41135,1914,-266.6364104069706
RGI60-13.41135,1915,195.3533249182007
RGI60-13.41135,1916,-765.5692575568738
RGI60-13.41135,1917,-310.40337614505717
RGI60-13.41135,1918,-141.54224041049062
RGI60-13.41135,1919,-88.54123076472504
RGI60-13.41135,1920,550.7427476678374
RGI60-13.41135,1921,962.1550531260972
RGI60-13.41135,1922,228.23859283195426
RGI60-13.41135,1923,149.26960363629397
RGI60-13.41135,1924,5.241784824435732
RGI60-13.41135,1925,-277.23219267266904
RGI60-13.41135,1926,-360.72305851227014
RGI60-13.41135,1927,-126.39900005147602
RGI60-13.41135,1928,839.7555236949506
RGI60-13.41135,1929,23.27752552374172
RGI60-13.41135,1930,127.46613887784443
RGI60-13.41135,1931,765.1374970564162
RGI60-13.41135,1932,-57.892304787258226
RGI60-13.41135,1933,-288.5724393991505
RGI60-13.41135,1934,147.27724685384868
RGI60-13.41135,1935,75.94793955686605
RGI60-13.41135,1936,524.8990317303308
RGI60-13.41135,1937,737.9155379164245
RGI60-13.41135,1938,187.63843034725096
RGI60-13.41135,1939,-362.05805442612893
RGI60-13.41135,1940,281.6891615600426
RGI60-13.41135,1941,204.44352362520402
RGI60-13.41135,1942,566.3968233449319
RGI60-13.41135,1943,34.06321485189914
RGI60-13.41135,1944,-531.5628875394419
RGI60-13.41135,1945,4.117102368054368
RGI60-13.41135,1946,-325.6628807831573
RGI60-13.41135,1947,-288.6697238008846
RGI60-13.41135,1948,-75.23277377497476
RGI60-13.41135,1949,474.1066143778269
RGI60-13.41135,1950,-184.09123030944724
RGI60-13.41135,1951,390.9627670281485
RGI60-13.41135,1952,529.533133819817
RGI60-13.41135,1953,335.1605347899516
RGI60-13.41135,1954,151.51429304926796
RGI60-13.41135,1955,-204.56249500612822
RGI60-13.41135,1956,-333.6279978143609
RGI60-13.41135,1957,578.0178423014951
RGI60-13.41135,1958,-98.88586763888277
RGI60-13.41135,1959,101.93134373378808
RGI60-13.41135,1960,9.680908856545576
RGI60-13.41135,1961,165.69091039951363
RGI60-13.41135,1962,171.69892073064494
