RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.45363,geodetic_temp_bias,-528.3,-1.8204893201270824,5.584243692631374,5.0,2000-01-01_2020-01-01,True
RGI60-13.45364,geodetic_temp_bias,-968.1999999999999,-1.8204893201270824,4.131658622019379,5.51235487742798,2000-01-01_2020-01-01,True
RGI60-13.45365,geodetic_temp_bias,-1279.8,-1.8204893201270824,4.131658622019379,5.990475757402472,2000-01-01_2020-01-01,True
RGI60-13.45366,geodetic_temp_bias,-710.3000000000001,-1.8204893201270824,4.131658622019379,7.495948420928088,2000-01-01_2020-01-01,True
RGI60-13.45367,geodetic_temp_bias,-1040.3,-1.8204893201270824,4.131658622019379,6.482761301212101,2000-01-01_2020-01-01,True
RGI60-13.45368,geodetic_temp_bias,-734.0,-1.8204893201270824,4.131658622019379,6.486688185933321,2000-01-01_2020-01-01,True
RGI60-13.45369,geodetic_temp_bias,-773.4,-1.8204893201270824,5.142818932491954,5.0,2000-01-01_2020-01-01,True
RGI60-13.45370,geodetic_temp_bias,-644.4,-1.8204893201270824,5.743088563031575,5.0,2000-01-01_2020-01-01,True
RGI60-13.45371,geodetic_temp_bias,-634.8000000000001,-1.8204893201270824,4.131658622019379,5.2622461772012565,2000-01-01_2020-01-01,True
RGI60-13.45372,geodetic_temp_bias,-1334.0,-1.8204893201270824,4.131658622019379,5.515509137803563,2000-01-01_2020-01-01,True
RGI60-13.45373,geodetic_temp_bias,-1191.0,-1.8204893201270824,4.131658622019379,5.340432713651452,2000-01-01_2020-01-01,True
RGI60-13.45374,geodetic_temp_bias,-890.5999999999999,-1.8204893201270824,5.935436506674145,5.0,2000-01-01_2020-01-01,True
RGI60-13.45375,geodetic_temp_bias,-925.6,-1.8204893201270824,5.881716479629637,5.0,2000-01-01_2020-01-01,True
RGI60-13.45376,geodetic_temp_bias,-1110.3,-1.8204893201270824,5.792006506628072,5.0,2000-01-01_2020-01-01,True
RGI60-13.45377,geodetic_temp_bias,-314.0,-1.8204893201270824,5.115861665178554,5.0,2000-01-01_2020-01-01,True
RGI60-13.45378,geodetic_temp_bias,-204.65888913841167,-1.8204893201270824,6.197487933029067,2.6343038941866777,2000-01-01_2020-01-01,True
RGI60-13.45379,geodetic_temp_bias,-409.1,-1.8204893201270824,6.197487933029067,4.616454627663719,2000-01-01_2020-01-01,True
RGI60-13.45380,geodetic_temp_bias,-204.65888913841167,-1.8204893201270824,6.197487933029067,3.878573469297292,2000-01-01_2020-01-01,True
RGI60-13.45381,geodetic_temp_bias,-1272.3,-1.8204893201270824,5.81952263031195,5.0,2000-01-01_2020-01-01,True
RGI60-13.45382,geodetic_temp_bias,-803.4,-1.8204893201270824,4.214338760667664,5.0,2000-01-01_2020-01-01,True
RGI60-13.45383,geodetic_temp_bias,-325.29999999999995,-1.8204893201270824,6.197487933029067,4.3239977065216975,2000-01-01_2020-01-01,True
RGI60-13.45384,geodetic_temp_bias,-1108.4,-1.8204893201270824,6.197487933029067,3.7298413393041656,2000-01-01_2020-01-01,True
RGI60-13.45385,geodetic_temp_bias,-851.8,-1.8204893201270824,6.197487933029067,4.324453211302221,2000-01-01_2020-01-01,True
RGI60-13.45386,geodetic_temp_bias,-692.1,-1.8204893201270824,6.197487933029067,4.680362213522349,2000-01-01_2020-01-01,True
RGI60-13.45387,geodetic_temp_bias,-374.09999999999997,-2.1626898315564644,5.768155357760322,4.134645164786381,2000-01-01_2020-01-01,True
RGI60-13.45388,geodetic_temp_bias,-636.8000000000001,-2.1626898315564644,5.768155357760322,4.872282107629729,2000-01-01_2020-01-01,True
