RGI_ID,Corr_TempBias_MB,Corr_PrcpFac_MB,Mean_MB_Mean,Mean_MB_Std
RGI60-13.44353,-0.21105413531948636,0.9632385273570865,-670.5034056725917,8.353625063822081
RGI60-13.44354,-0.29292660933332876,0.9780169595599202,-1071.6925313089014,8.833039120956627
RGI60-13.44355,-0.1933229087102575,0.9688360199090401,-565.1685833084654,7.455793943251636
RGI60-13.44356,-0.16438956765760035,0.9910710651669802,-1290.319995989293,13.722243837882607
RGI60-13.44357,-0.14642129120542346,0.9900988539117056,-897.1488073302296,14.141618881901005
RGI60-13.44358,-0.2584351110762176,0.9847925238546611,-1064.2153659429403,11.569950233158954
RGI60-13.44359,-0.4301265462247946,0.9845410085785143,-969.469398814624,11.339161473271686
RGI60-13.44360,-0.30279865850825116,0.9908714209222619,-462.1293435089988,14.013375921194134
RGI60-13.44361,-0.2798879407867536,0.9738475823631438,-1027.9120492819973,9.278692339904575
RGI60-13.44362,-0.3075253266060991,0.9783458557097192,-856.1480913412123,10.035331434765736
RGI60-13.44363,0.027609534739459377,0.9865106127066607,-847.0038215271612,12.216835533458518
RGI60-13.44364,-0.18877861872719237,0.9818734346311558,-788.6842411771792,10.033782907552983
RGI60-13.44365,-0.27017567741858384,0.9926365638907194,-597.305644719146,15.377792290453693
RGI60-13.44366,-0.10151282997058986,0.9890180775798254,-743.0151646881287,14.434515109187304
RGI60-13.44367,-0.20405710805138685,0.9911139417560949,-670.9126510627514,16.727259982095084
RGI60-13.44368,0.03945352543531418,0.9864196519831386,-915.105236742963,12.920196610212278
RGI60-13.44369,-0.3220710826627719,0.9907798051858325,-573.5168205010176,14.239270818131056
RGI60-13.44370,0.06324370999383537,0.9928557268326564,-587.0870537488647,17.250764957460838
RGI60-13.44371,-0.11338776069468078,0.9896833682713149,-663.3896667772309,13.702205079101047
RGI60-13.44372,-0.07257762735935742,0.9903361476966412,-878.6252920782142,13.812734733987146
RGI60-13.44373,-0.09958134072441911,0.9901658736324599,-855.3390491227573,13.719413041474477
RGI60-13.44374,-0.04194619800342188,0.9941139874631395,-919.4008296952566,16.355858344389624
RGI60-13.44375,0.028007781856231057,0.9916863743379435,-849.3363794139233,14.462694646000989
RGI60-13.44376,-0.01848230852225813,0.9913091654031866,-659.903414244701,15.58141857286379
RGI60-13.44377,-0.2206209627745786,0.9886865025993632,-895.5825876213788,13.492821360836556
RGI60-13.44378,-0.011464032260599666,0.9912976868809444,-808.9746031555426,14.874176844191647
RGI60-13.44379,-0.0937206801342683,0.9856340972109655,-970.1998242347362,12.009555031892772
RGI60-13.44380,-0.19533029437538996,0.9875016204985009,-978.6621641964302,12.734610009211535
RGI60-13.44381,-0.14306161736356196,0.9862190404671601,-1122.854310150862,12.743350320446229
RGI60-13.44382,-0.21040759155804784,0.9930942173221972,-290.6021537665489,19.002192649119106
RGI60-13.44383,-0.18654434862381858,0.9919511288268081,-329.39517511593607,16.246784557088052
RGI60-13.44384,-0.0811605794237191,0.9924647400292186,-420.7895085695337,16.789270938401902
RGI60-13.44385,-0.07473719056327911,0.9913167135612813,-281.5812705151521,16.042756988361443
RGI60-13.44386,-0.10918011878472599,0.9952086536358642,-359.7391029761131,22.095871086045765
RGI60-13.44387,0.008107735903441628,0.9947072485457618,-290.33831233777397,20.033251831265677
RGI60-13.44388,-0.03254037024810486,0.9946564062248683,-228.24001502184234,17.625557916883245
RGI60-13.44389,-0.1995691749828015,0.9921933952422382,-100.14669343279138,16.157823656799746
RGI60-13.44390,-0.05731972488586734,0.9947688892109308,-300.21778316102433,20.108017140274747
RGI60-13.44391,-0.0822748684381559,0.9938788699036373,-397.9842640886254,16.96630639110982
RGI60-13.44392,-0.09642502895146486,0.9942432296010897,-361.50887820837596,18.34597506447579
RGI60-13.44393,-0.03927136101188523,0.9930044233965832,-454.4238977604419,16.303780426567158
RGI60-13.44394,-0.13189724964090058,0.9934334232653188,-227.204489225967,18.757752393685173
RGI60-13.44395,-0.16123169579305588,0.993225286565258,-275.98435220283386,18.243237405329037
RGI60-13.44396,-0.08538801710555188,0.9922260823272703,27.142683594784657,17.65062118497433
RGI60-13.44397,-0.07538098723685013,0.9896159135951612,-504.5951224513595,13.880046034908865
RGI60-13.44398,0.12096456255455723,0.9960074827846881,-214.45051313092125,20.04303440858817
RGI60-13.44399,-0.1917277221561855,0.9946936161152912,-346.6141369379052,17.850987668542317
RGI60-13.44400,-0.06653022564191008,0.9939386055517253,-343.4281641212778,17.755187821040145
RGI60-13.44401,-0.038562126825098006,0.9918845839863231,-403.6473155997132,16.903992742867892
RGI60-13.44402,-0.27053661775201393,0.9951547241060271,-155.78271481316997,22.46733846974961
RGI60-13.44403,0.0608144668095196,0.9914967942820475,-356.577848747301,14.860645077530009
RGI60-13.44404,-0.062483216580943114,0.9888065154853356,-491.64180530774786,14.984609687249895
RGI60-13.44405,-0.004753222326452471,0.9943496469572377,-471.01608245822945,16.098967075071865
RGI60-13.44406,0.02235363530425065,0.9923365367579432,-455.4123976109066,13.852081596813557
RGI60-13.44407,-0.09501162038594606,0.9943785800160496,-405.1003059216133,18.970077071744065
RGI60-13.44408,-0.17665537860388095,0.9880558898030872,-438.601434473539,14.415013283586639
RGI60-13.44409,-0.12746597085274292,0.9930537355885267,-421.3676513743149,17.223614200112177
RGI60-13.44410,-0.2310270488340719,0.9937451788467265,-275.6425690767355,15.287204969684254
RGI60-13.44411,-0.17910095875945373,0.9905477073816206,-569.5514026428873,15.566332384207387
RGI60-13.44412,0.034883470605271104,0.9899013136945777,-421.49740466605004,15.158710831076057
RGI60-13.44413,-0.004526200653891177,0.9934789397623918,-204.62500550166882,19.479206131076037
RGI60-13.44414,-0.042530648060831816,0.9891116049488697,-472.39390589417445,14.083572506462877
RGI60-13.44415,-0.05322016996948056,0.9906766106592934,-550.614434813618,14.088470384733657
RGI60-13.44416,-0.20138952927543038,0.9939147438735028,-364.41348679622683,17.23210709318079
RGI60-13.44417,-0.06558731114647395,0.9941447875437207,-338.1387763891383,18.708531676875666
RGI60-13.44418,-0.19901733436475352,0.9907623411030768,-319.9655642794932,15.038729587607625
RGI60-13.44419,-0.12890735322635147,0.9955150879347052,-136.86633436585132,19.56568815566469
RGI60-13.44420,-0.18630545264700668,0.9897379671599429,-555.8038889687373,13.080527184193269
RGI60-13.44421,-0.19109601065917325,0.9884474360458952,-585.9301897600756,13.2507331409352
RGI60-13.44422,-0.17280821601894875,0.9910462104379469,-391.2421866868475,15.61040890325244
RGI60-13.44423,0.0447306848222192,0.9928976815363251,-354.80029230899095,15.929501119018276
RGI60-13.44424,-0.20453461520176414,0.99144936751964,-542.6238588154952,16.902216579934745
RGI60-13.44425,-0.18548072491375453,0.9902816937427824,12.965452242748047,14.569403358884664
RGI60-13.44426,0.059497319191088804,0.9933939086661425,-448.0692669816267,16.233703181029934
RGI60-13.44427,-0.08165520998677545,0.9920325757828675,-643.0084212421924,15.965428183997963
RGI60-13.44428,-0.23350515576860614,0.9946274254287593,-463.5719758391558,18.775000985044922
RGI60-13.44429,-0.12218991186608782,0.985945878660366,-683.1033311932193,13.450734585404321
RGI60-13.44430,-0.10870752569617133,0.9931286951584796,-483.07467561211473,19.49100797758381
RGI60-13.44431,-0.3166604254295522,0.9933417378907788,-547.6461864897213,17.624637390334673
RGI60-13.44432,-0.21689476989550122,0.9916689865985486,-693.9716717362635,15.494006567165991
RGI60-13.44433,-0.14657125745773952,0.9932240044229114,-576.1154629924033,15.053135140434287
RGI60-13.44434,-0.16636537412320446,0.9946040123970533,-340.8059038365178,18.582386999728392
RGI60-13.44435,-0.19159574837878343,0.9942283839213548,-330.48896401404556,16.410460760836205
RGI60-13.44436,-0.13263761484991274,0.9937210954857818,-289.87838614958747,19.075550873276256
RGI60-13.44437,-0.2507285214732866,0.9951838702250501,-327.32924043718293,17.76126535637947
RGI60-13.44438,-0.024661065433800016,0.9927576201484077,-521.2419792400138,17.104242068235965
RGI60-13.44439,0.039068797226356,0.9930454228554848,-532.2108091959612,17.327256165122115
RGI60-13.44440,-0.29171466495317383,0.9906242158504003,-308.14442430302165,15.575793437929098
RGI60-13.44441,-0.11453561605974302,0.9944784170413857,-421.72445646639085,17.593348155542426
RGI60-13.44442,-0.10793209283769714,0.9907089224842771,-621.7999713399699,16.53674447865413
RGI60-13.44443,0.012424601601889913,0.9905239654081343,-443.6338731256943,13.632975388402759
RGI60-13.44444,-0.1632089263558141,0.9916051271525276,-639.5941886980291,15.356336006666817
RGI60-13.44445,-0.20452814268653607,0.9924147369305125,-251.73548581051298,16.31183415243362
RGI60-13.44447,0.03385522609895115,0.9921157860929853,-649.407890603577,17.150453148523
RGI60-13.44448,-0.08614089400993886,0.994226463043132,-461.56271843712767,17.308934786799004
RGI60-13.44449,-0.12429897130848802,0.9905369931791932,-770.1023883816753,13.315782125342379
RGI60-13.44450,-0.15174782191460354,0.9872131661162518,-887.0818142140052,12.99631534168972
RGI60-13.44451,-0.2240064830669969,0.9775882733513549,-299.5822249560431,9.580827239794537
RGI60-13.44452,-0.35020612578381977,0.9825159950558615,-843.3698128649173,9.978970025768021
RGI60-13.44453,-0.2701613268028092,0.9616269611297237,-395.9328082968935,6.679576878526738
RGI60-13.44454,-0.2892939405531394,0.9822500342701838,-43.50096446979517,10.50422070992537
RGI60-13.44455,-0.190911649691915,0.9679426350480164,-885.1266191445295,7.693757459303633
RGI60-13.44456,-0.35478714519859955,0.9652989766587872,-568.0190992257477,8.487383851409891
RGI60-13.44457,-0.20885353004994966,0.9696989067704193,-876.657254046922,8.130694584805154
RGI60-13.44458,-0.30227217332794964,0.9579546934493842,-728.174689925133,7.176725123472236
RGI60-13.44459,-0.30418303767504157,0.9916778843203184,-673.1049265251214,15.166049097403212
RGI60-13.44460,-0.20783728380024644,0.9869877975377053,-505.5914616181864,13.507117528381883
RGI60-13.44461,-0.14390809787515974,0.9887753685640961,-880.0505252267587,13.55339889130994
RGI60-13.44462,-0.0871770483489202,0.9921023576395,-422.49852015842816,15.448075265376911
RGI60-13.44463,-0.10773814394996763,0.9900640019361219,-787.0319638488286,13.38629642157685
RGI60-13.44464,-0.21360476081062416,0.9882655952361821,-589.9141430966308,14.073526905169812
RGI60-13.44465,-0.26310033409592415,0.9920624158427265,-717.1904829642871,15.09801152550042
RGI60-13.44466,-0.24156766870355265,0.9932985527268059,-663.3604754202165,15.036299376947566
RGI60-13.44467,0.007099943300794781,0.9854633420209158,-888.5617154112015,12.432748436656334
RGI60-13.44468,-0.16885936827686635,0.9942289642864881,-752.2945082849166,17.303986809888933
RGI60-13.44469,-0.09903296754660626,0.9929371730536417,-729.207630617805,17.71664939586603
RGI60-13.44470,-0.2208179384557927,0.990016903409658,-640.9494349298708,12.31253745274015
RGI60-13.44471,-0.12975689604696694,0.9884482008397367,-696.1534725610625,13.540902332378115
RGI60-13.44472,-0.04032432003000717,0.9903647505594879,-669.4638245233618,14.173649474718772
RGI60-13.44473,-0.10328528878185927,0.9906350464237166,-646.8452846366225,13.856450827219945
RGI60-13.44474,-0.08808211826690832,0.9885126561490273,-658.9109263578356,13.112334691489368
RGI60-13.44475,-0.23659480627123555,0.9917659088992596,-622.0180858588358,16.505215010957613
RGI60-13.44476,0.0030571929721396954,0.9938030261047408,-391.1286935269165,18.780266860723483
RGI60-13.44477,-0.20491821467871885,0.9898417183059833,-234.75918909665302,12.861461761142065
RGI60-13.44478,-0.2793274442088201,0.9892662972734194,-782.3134986469258,13.839487644501625
RGI60-13.44479,-0.07303650732424423,0.9872578196886003,-601.7449762300984,12.406668169933134
RGI60-13.44480,-0.16129554609861904,0.9894527639318528,80.15113580575867,14.373555399171623
RGI60-13.44481,-0.047764370064245276,0.9905206252278638,-312.32352071763427,15.233067530742087
RGI60-13.44482,-0.04315634396189641,0.9890765302486315,-617.9890611030145,13.852939305042236
RGI60-13.44483,-0.01051073222516055,0.9916596949491233,-832.9493705805667,14.13843881367004
RGI60-13.44484,-0.13203182198052865,0.9894545769196108,-958.3183682795246,14.541886856785021
RGI60-13.44485,-0.1792263935571036,0.9935766637449533,-770.8879387854008,15.984740440900524
RGI60-13.44486,-0.11055678702755344,0.9930436417907132,-89.89309753684611,18.536898199701998
RGI60-13.44487,-0.20436549832289966,0.9875515913888314,-508.14354171301716,12.350610248544458
RGI60-13.44488,-0.16485328364567758,0.9875990495277126,-91.30247091694149,13.49989815575382
RGI60-13.44489,-0.14600443391896692,0.9940498317145451,-650.1912038567593,16.08830075999619
RGI60-13.44490,-0.14322701752112202,0.9915529317022306,-432.02871518069884,15.78763311076882
RGI60-13.44491,-0.17330624953016274,0.9935813301645497,-597.6806252963378,15.089222106466062
RGI60-13.44492,-0.24644693621161742,0.9933480826679659,-498.92810697723803,15.38279190605776
RGI60-13.44493,-0.023902625630040256,0.9916649927552957,-509.57826857458605,16.20302298021925
RGI60-13.44494,-0.10623349289788796,0.9918537173226849,-854.3113522547286,15.084788146122476
RGI60-13.44495,-0.28491405833001787,0.9910453328735426,-968.1231066240812,13.361792937548687
RGI60-13.44496,0.04558453915887889,0.9951864649249786,-36.66228087149655,21.169514131478344
RGI60-13.44497,-0.07877412538330224,0.99424985748007,-382.42780409516257,19.683603313736448
RGI60-13.44498,-0.023650363837353174,0.9926973294745085,-178.78872024557143,17.138245781810543
RGI60-13.44499,-0.24769343512558623,0.9889542989858797,-578.3183756540133,14.573179823612252
RGI60-13.44500,-0.06294577668469724,0.9902907175939868,-702.557476623339,15.126453487585724
RGI60-13.44501,-0.25437724766484987,0.990611673510951,-504.28258081375986,12.978854746765919
RGI60-13.44502,-0.031302546412749085,0.9868449561366414,-659.1654589811842,13.399931563146843
RGI60-13.44503,-0.18225651792690034,0.9957329344446272,-340.9438885450378,18.629360622798675
RGI60-13.44504,-0.04462762658766983,0.993781198276521,-505.86551208787716,18.369848317250185
RGI60-13.44505,-0.14136743866490056,0.9919282825126212,-623.8848030531223,16.205933648974078
RGI60-13.44506,-0.15444914251838224,0.9889894894088652,-625.6995681008829,13.689734890637732
RGI60-13.44507,-0.12567574558599173,0.9914580168742422,-394.7157383985549,16.066673671906038
RGI60-13.44508,-0.2318739004319732,0.9902990618793213,-462.8980155787428,12.760338186787015
RGI60-13.44509,-0.035167700318302006,0.9929047786422246,-252.9169606454303,16.852436174158886
RGI60-13.44510,-0.07157696435082707,0.9914085679171835,-628.7961149785493,14.44223052150201
RGI60-13.44511,-0.05522218654528042,0.9930549766405057,-223.51567416835974,17.92625252806212
RGI60-13.44513,-0.015659548048794908,0.9941591227730865,-349.77227178647155,20.285232110902605
RGI60-13.44514,-0.11400641163547642,0.9967374438146713,-247.2951146407703,23.812423537779797
RGI60-13.44515,0.021604999268396326,0.9943122689761883,-335.07087598188036,20.14139358575117
RGI60-13.44518,-0.12315583234780327,0.9952181196129898,-706.1795075932492,19.447362370362068
RGI60-13.44520,-0.11818996635932148,0.9921390378644479,-718.6780149649596,16.787087337443086
RGI60-13.44521,-0.21293204100642696,0.9908941015397402,-794.5899887129676,15.992418017803661
RGI60-13.44522,-0.018026861903712745,0.9942156378376417,-406.7855414623619,19.876165635473775
RGI60-13.44524,0.011559034332501623,0.9956705533560053,-450.1996932034083,21.085460426453576
RGI60-13.44525,-0.05225156327849515,0.9967935048066767,-85.8275645206428,26.18716103625259
RGI60-13.44526,-0.03219185227052574,0.9970574432094443,-366.3148373915036,24.761999320464565
RGI60-13.44527,-0.19760183220338262,0.9938587484337645,-548.7810871209924,18.759823510028696
RGI60-13.44528,-0.31453687964222465,0.9937968776048614,-582.695495078019,18.778695690538637
RGI60-13.44529,-0.09871058332931915,0.9967089884212219,-204.06406590913633,25.436596602470015
RGI60-13.44531,-0.20631739618173334,0.9950545476010738,-549.9855090189346,19.694912348333762
RGI60-13.44532,-0.03581092417229514,0.9962372096109787,-538.904206217845,24.171197783999464
RGI60-13.44534,-0.0037219693330927065,0.995346885609501,-521.2860194064734,20.217928265258706
RGI60-13.44535,-0.14011254108447677,0.9955662132619346,-442.3995241231221,20.570280945918295
RGI60-13.44536,0.12078936893506696,0.9946853581708077,-369.55588662524957,18.188080636914513
RGI60-13.44537,-0.09817368000785462,0.995858742854983,-446.42099263578785,21.593358068248172
RGI60-13.44538,-0.013406174582570865,0.9971363800450417,-424.8407680299942,25.19836686590043
RGI60-13.44539,-0.13483638133898754,0.9965835057902016,2.5574644734987,27.72071923097958
RGI60-13.44540,0.028527611352562633,0.9967387259777185,-283.19917367397954,25.694959981195428
RGI60-13.44541,-0.027161049129795174,0.9971438907476979,-287.8530958803218,26.883841105600013
RGI60-13.44542,-0.010711299888636144,0.9962106695219265,-499.74570419780554,22.585898121146606
RGI60-13.44543,-0.11928491687695274,0.9971576651794802,-96.6081037150834,27.157806973137905
RGI60-13.44544,-0.15946572184876442,0.9934227698446357,-670.1570857112208,16.382990976601572
RGI60-13.44545,0.04020565960800874,0.995589153402859,-339.33110147803507,21.84343779069443
RGI60-13.44547,-0.060118348670100887,0.9957184732323251,-316.13287060105415,22.079063363427057
RGI60-13.44548,0.011527379161357869,0.9963804083290119,-520.0077116787244,21.525560197073684
RGI60-13.44549,0.20310147940404064,0.9973221216291984,-334.23467151724236,28.55562982579956
RGI60-13.44550,0.04517152189352058,0.9962393032152895,-291.76551602551933,22.70295167093033
RGI60-13.44551,-0.2150544381113165,0.9965237853557343,-595.498663315608,22.359816932828675
RGI60-13.44552,-0.1045618717309578,0.9936536456033999,-854.5142443991498,16.161834572269715
RGI60-13.44553,-0.03278216148805714,0.9905186085981735,-664.260053136586,14.310328593904336
RGI60-13.44554,-0.2637798530169109,0.9878224692343018,-546.5492469542628,13.480535880029967
RGI60-13.44555,-0.22211593408567534,0.9907232654272079,-567.4593859645571,15.360879878871742
RGI60-13.44556,-0.13882363115491095,0.9875461438910313,-589.0126759568178,13.961466252101653
RGI60-13.44557,-0.1576391117264487,0.994484354727439,-409.0057139145637,17.985783562663244
RGI60-13.44558,-0.2752128994975232,0.9904863341353091,-614.7213196552601,15.343131355638224
RGI60-13.44559,-0.23677370705830425,0.9898333372545,-572.8496203237862,14.711854321939962
RGI60-13.44560,-0.25959648798339896,0.9920065509399847,-668.7427269726651,14.884393733439584
RGI60-13.44561,-0.018189215851236125,0.9878708916765525,-601.9282384859122,13.262496612887972
RGI60-13.44562,-0.1613543737265912,0.9853913648067034,-521.0792763553662,13.26286564779207
RGI60-13.44563,-0.18105374347676284,0.9879706069635106,-627.9817646640346,12.6677533652694
RGI60-13.44564,0.05704130624750403,0.9908021908080349,-692.092572124165,14.627130028595323
RGI60-13.44565,0.1420086937293167,0.9931538774691708,-410.60748417067464,17.69517870306613
RGI60-13.44566,-0.10458261060962208,0.9908391856553359,-825.7906709513157,15.043270544994824
RGI60-13.44567,0.04133196064866781,0.9911251616253117,-804.0724669289119,15.622708422370971
