time,month_2d,melt_off_glacier_monthly,melt_on_glacier_monthly,liq_prcp_off_glacier_monthly,liq_prcp_on_glacier_monthly,total_runoff,volume_m3,area_m2,length_m,off_area,on_area
1994.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1994.0,4,0.000102,0.000997,0.0,0.0,0.001099,,,,,
1994.0,5,1.315317,55.57280099999997,0.243136,6.484768000000001,63.61602300000002,,,,,
1994.0,6,12.032863000000004,629.1676049999994,4.460368999999997,162.9070169999997,808.5678609999983,,,,,
1994.0,7,27.640950000000068,1783.4065250000028,6.800569000000004,328.47980699999994,2146.3278669999995,,,,,
1994.0,8,15.668201999999967,1656.7150660000002,5.942177000000003,277.1884859999996,1955.513912000001,,,,,
1994.0,9,0.16765200000000002,45.869052999999994,0.158986,4.7154050000000005,50.911105000000006,,,,,
1994.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
1994.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1994.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1995.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1995.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1995.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1995.0,4,0.060489999999999995,0.302729,0.00024300000000000002,0.0017530000000000002,0.365215,,,,,
1995.0,5,1.01742,55.30646300000001,0.29389400000000004,8.299424,64.91719900000001,,,,,
1995.0,6,10.158521000000002,583.3420109999995,3.4605529999999955,125.40039800000008,722.3614639999993,,,,,
1995.0,7,18.44879400000002,1457.7432459999982,7.508530000000002,372.5486139999998,1856.2491619999987,,,,,
1995.0,8,8.349218999999998,1581.5069520000002,3.6648249999999987,162.96466,1756.4856339999992,,,,,
1995.0,9,0.8505359999999977,191.05237299999993,0.8954969999999998,38.93150699999998,231.7299309999997,,,,,
1995.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
1995.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1995.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1996.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1996.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1996.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1996.0,4,0.0,0.0,0.0,0.0,0.0,,,,,
1996.0,5,0.693877,24.763965,0.4808070000000001,10.991548,36.93019399999999,,,,,
1996.0,6,6.9830950000000005,393.6174519999998,1.771832999999996,79.79186199999997,482.16421600000024,,,,,
1996.0,7,19.962793,1213.8166390000004,7.970096000000015,319.4553230000002,1561.2048590000036,,,,,
1996.0,8,9.517659999999973,1119.6001149999988,10.796545999999996,408.77309200000025,1548.6874610000034,,,,,
1996.0,9,0.5707829999999995,185.22914200000014,0.25040900000000027,8.863577000000001,194.9139070000002,,,,,
1996.0,10,0.002487,0.018266,0.0,0.0,0.020753,,,,,
1996.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1996.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1997.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1997.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1997.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1997.0,4,0.43016600000000005,17.839682,0.024811,0.8856719999999999,19.180332,,,,,
1997.0,5,0.8379789999999995,85.73381700000004,0.796529,25.147471,112.51577799999998,,,,,
1997.0,6,11.006801000000012,632.3360459999997,3.464605000000003,162.56982800000014,809.3773010000001,,,,,
1997.0,7,19.819154000000033,2032.8486520000017,7.109163999999998,364.69810600000017,2424.4750650000005,,,,,
1997.0,8,4.142521999999996,1374.375496999998,7.872087999999998,355.2252710000006,1741.6153950000007,,,,,
1997.0,9,0.8059439999999994,356.07534599999974,0.29312299999999936,15.737897999999996,372.9123600000001,,,,,
1997.0,10,0.0017680000000000003,5.452548,0.00023500000000000002,0.017348000000000002,5.471901,,,,,
1997.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1997.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1998.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1998.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1998.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1998.0,4,0.12706100000000004,0.7288870000000001,0.011942,0.061647,0.929537,,,,,
1998.0,5,0.47712599999999994,21.534694,0.2352,5.1747000000000005,27.421724000000005,,,,,
1998.0,6,8.827280999999987,502.5184309999998,4.571512000000007,206.99263600000043,722.9098589999999,,,,,
1998.0,7,24.150509999999997,1670.5401809999953,11.693106,599.8739900000006,2306.257774,,,,,
1998.0,8,7.394603000000009,1807.8194990000006,10.834543999999994,545.2529720000006,2371.3016189999985,,,,,
1998.0,9,2.6711769999999997,291.2615299999994,1.5634329999999972,67.52048000000008,363.01662100000044,,,,,
1998.0,10,0.026018,0.43383900000000003,0.00034500000000000004,0.003039,0.46324200000000004,,,,,
1998.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1998.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1999.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1999.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1999.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1999.0,4,0.069927,0.349617,0.001009,0.006744,0.427297,,,,,
1999.0,5,1.3332729999999988,88.023132,0.578632,19.681418999999998,109.61645300000006,,,,,
1999.0,6,6.637965000000008,421.7209429999997,2.3341639999999995,102.0574329999999,532.7505159999993,,,,,
1999.0,7,20.385921000000018,1305.8273539999975,12.165392000000006,471.8420579999996,1810.2206890000027,,,,,
1999.0,8,10.787962999999992,1790.9855989999996,9.917126000000005,513.4540820000003,2325.1447609999964,,,,,
1999.0,9,3.0552210000000013,337.34341800000004,1.5576169999999983,59.88835300000001,401.8446339999997,,,,,
1999.0,10,0.037874000000000005,2.589157,0.008962999999999999,0.08054900000000001,2.716542,,,,,
1999.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1999.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
2000.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
2000.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
2000.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
2000.0,4,0.23023100000000002,9.350054,0.092061,0.8415379999999999,10.513883999999997,,,,,
2000.0,5,2.8185,218.529284,1.3987349999999994,60.72864499999999,283.47515900000025,,,,,
2000.0,6,4.895126000000006,351.12370000000004,1.7982569999999962,73.27809199999996,431.09520200000014,,,,,
2000.0,7,23.162709000000028,1729.6165849999998,11.947166999999997,558.1946630000002,2322.9211389999964,,,,,
2000.0,8,5.651203000000005,2037.7966419999998,12.539696999999991,708.9274409999986,2764.914925999998,,,,,
2000.0,9,1.8105870000000008,238.1973679999997,1.4952589999999994,62.42944400000003,303.932676,,,,,
2000.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
2000.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
2000.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
2001.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
2001.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
2001.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
2001.0,4,0.11433500000000002,0.6333310000000001,0.006831,0.036145,0.7906430000000001,,,,,
2001.0,5,5.318381000000005,308.6835600000002,1.7362719999999991,77.59475500000008,393.3329799999998,,,,,
2001.0,6,17.86738000000006,1075.1454899999983,6.345047000000011,266.73771700000026,1366.0956350000044,,,,,
2001.0,7,14.185983999999994,1436.524789999999,14.55208999999999,663.4517309999997,2128.7145749999995,,,,,
