RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.44350,geodetic_temp_bias,-680.2,-5.021704500369032,7.400581259038624,3.182250787452376,2000-01-01_2020-01-01,True
RGI60-13.44351,geodetic_temp_bias,-1143.7,-5.021704500369032,7.400581259038624,4.743472748836758,2000-01-01_2020-01-01,True
RGI60-13.44352,geodetic_temp_bias,-793.9000000000001,-5.021704500369032,7.400581259038624,4.454694961768764,2000-01-01_2020-01-01,True
RGI60-13.44353,geodetic_temp_bias,-581.0,-5.021704500369032,7.400581259038624,3.7183477350291807,2000-01-01_2020-01-01,True
RGI60-13.44354,geodetic_temp_bias,-1259.6000000000001,-5.021704500369032,5.559374461601528,5.0,2000-01-01_2020-01-01,True
RGI60-13.44355,geodetic_temp_bias,-450.2,-5.021704500369032,7.400581259038624,2.801542771656722,2000-01-01_2020-01-01,True
RGI60-13.44356,geodetic_temp_bias,-1628.6000000000001,-3.8324803305325417,4.646567937680415,6.333638570036211,2000-01-01_2020-01-01,True
RGI60-13.44357,geodetic_temp_bias,-1079.0,-3.8324803305325417,4.646567937680415,5.47812211725708,2000-01-01_2020-01-01,True
RGI60-13.44358,geodetic_temp_bias,-1041.9,-3.8324803305325417,6.9698519065206215,4.765270469242648,2000-01-01_2020-01-01,True
RGI60-13.44359,geodetic_temp_bias,-811.5,-3.1618709232381748,6.917928010482764,3.220345745883455,2000-01-01_2020-01-01,True
RGI60-13.44360,geodetic_temp_bias,-173.7,-3.1618709232381748,6.917928010482764,2.5921740208626964,2000-01-01_2020-01-01,True
RGI60-13.44361,geodetic_temp_bias,-905.5,-3.1618709232381748,6.917928010482764,3.022903110178288,2000-01-01_2020-01-01,True
RGI60-13.44362,geodetic_temp_bias,-692.5,-3.1618709232381748,6.917928010482764,2.674598176697888,2000-01-01_2020-01-01,True
RGI60-13.44363,geodetic_temp_bias,-673.3,-3.1618709232381748,6.917928010482764,3.294901912795363,2000-01-01_2020-01-01,True
RGI60-13.44364,geodetic_temp_bias,-602.3,-3.1618709232381748,6.917928010482764,2.6827319785331074,2000-01-01_2020-01-01,True
RGI60-13.44365,geodetic_temp_bias,-297.70000000000005,-3.8324803305325417,6.9698519065206215,4.897343885682153,2000-01-01_2020-01-01,True
RGI60-13.44366,geodetic_temp_bias,-554.5,-3.8324803305325417,6.9698519065206215,4.648535822785187,2000-01-01_2020-01-01,True
RGI60-13.44367,geodetic_temp_bias,-410.0,-3.8324803305325417,6.9698519065206215,4.719089850223263,2000-01-01_2020-01-01,True
RGI60-13.44368,geodetic_temp_bias,-838.6,-3.8324803305325417,6.9698519065206215,4.268797736241073,2000-01-01_2020-01-01,True
RGI60-13.44369,geodetic_temp_bias,-295.8,-3.8324803305325417,6.9698519065206215,4.78507444873338,2000-01-01_2020-01-01,True
RGI60-13.44370,geodetic_temp_bias,-636.3,-3.8324803305325417,4.767453554936346,5.0,2000-01-01_2020-01-01,True
RGI60-13.44371,geodetic_temp_bias,-481.4,-3.8324803305325417,6.9698519065206215,3.6897520785814755,2000-01-01_2020-01-01,True
RGI60-13.44372,geodetic_temp_bias,-835.8,-3.8324803305325417,6.3413130293985525,5.0,2000-01-01_2020-01-01,True
RGI60-13.44373,geodetic_temp_bias,-739.8000000000001,-3.8324803305325417,6.9698519065206215,4.654316415984922,2000-01-01_2020-01-01,True
RGI60-13.44374,geodetic_temp_bias,-788.6999999999999,-3.8324803305325417,6.9698519065206215,4.9608316254971605,2000-01-01_2020-01-01,True
RGI60-13.44375,geodetic_temp_bias,-910.8000000000001,-3.8324803305325417,5.4501250078189205,5.0,2000-01-01_2020-01-01,True
RGI60-13.44376,geodetic_temp_bias,-437.5,-3.8324803305325417,6.508655118480287,5.0,2000-01-01_2020-01-01,True
